"","all.common","cd4_common.avg","cd22_common.avg","moto_common.avg","glia_common.avg"
"5119","ENSMUSG00000054226",41.4599351456054,136.026266976025,215.117478460432,77.4667279612977
"5120","ENSMUSG00000055835",41.4599351456054,394.761417652605,79.6929114454859,123.91622930889
"5121","ENSMUSG00000059714",41.4599351456054,178.31585926628,546.574750598189,24.9328315879624
"5122","ENSMUSG00000018334",41.4599351456054,356.995067562745,70.9844777771841,30.684974238858
"5123","ENSMUSG00000020459",41.4599351456054,201.560240668545,12.0136027421328,44.7047358724386
"5124","ENSMUSG00000020629",41.4599351456054,292.326771334192,255.972555375903,6.42508510659053
"5125","ENSMUSG00000020899",41.4599351456054,264.511173702811,110.717908528119,19.6288874025823
"5126","ENSMUSG00000021764",41.6442015240304,55.8064793114601,1.61251601401421,55.6566540539575
"5127","ENSMUSG00000022620",41.6442015240304,315.531286738318,65.6527137681469,14.2713607787622
"5128","ENSMUSG00000029007",41.6442015240304,181.643158807894,48.3119094280919,8.66585601462118
"5129","ENSMUSG00000029199",41.6442015240304,204.539332458179,19.8307748731105,17.9590733186802
"5130","ENSMUSG00000030826",41.6442015240304,161.097102799994,45.0737983135173,6.1744803638798
"5131","ENSMUSG00000032089",41.6442015240304,233.000287448291,372.118203080594,73.6405093586343
"5132","ENSMUSG00000032381",41.6442015240304,187.844692375389,235.379746024877,27.7860549261034
"5133","ENSMUSG00000033124",41.6442015240304,126.096765511853,128.010545607,41.8120321041957
"5134","ENSMUSG00000037260",41.6442015240304,225.102858904051,21.1398958397145,21.1547681588553
"5135","ENSMUSG00000038425",41.6442015240304,144.181520322274,55.6773620911168,21.5757509740688
"5136","ENSMUSG00000039153",41.6442015240304,146.647075261197,17.6274266709452,14.8180170682936
"5137","ENSMUSG00000044150",41.6442015240304,426.173710650993,43.0718517166397,121.27102046387
"5138","ENSMUSG00000044475",41.6442015240304,181.127156761446,266.315481239477,17.8351731464467
"5139","ENSMUSG00000048920",41.8284679024553,103.68581801022,6.39009981558202,126.588144208055
"5140","ENSMUSG00000058298",41.8284679024553,184.492043951999,328.526378707614,43.6394177647527
"5141","ENSMUSG00000059183",41.8284679024553,192.970372926285,9.87469431344324,30.5473776369114
"5142","ENSMUSG00000067148",41.8284679024553,225.13910200675,35.4747112546902,41.9779370629976
"5143","ENSMUSG00000071064",41.8284679024553,194.514322075335,19.4757585044284,32.3291996288222
"5144","ENSMUSG00000075028",41.8284679024553,182.561172196478,201.844431847632,146.141523993906
"5145","ENSMUSG00000008393",41.8284679024553,165.924053360058,106.055310377106,16.1349033606715
"5146","ENSMUSG00000012076",41.8284679024553,119.507915031796,45.4264900375847,43.4703578534787
"5147","ENSMUSG00000014313",42.0127342808802,203.543829833384,61.486829984971,10.3028816849184
"5148","ENSMUSG00000015750",42.0127342808802,141.356205228142,12.2065745501036,94.1130976382551
"5149","ENSMUSG00000018921",42.0127342808802,112.128348484401,159.36015307974,137.798171588132
"5150","ENSMUSG00000019433",42.0127342808802,252.039318075685,19.3064464687073,183.921730040822
"5151","ENSMUSG00000021712",42.0127342808802,131.915698841024,45.5628976938884,153.868426840154
"5152","ENSMUSG00000022681",42.0127342808802,1133.90552228092,34.1344024064844,209.033671546653
"5153","ENSMUSG00000024369",42.0127342808802,177.163519016688,241.184912141958,41.6326597282043
"5154","ENSMUSG00000024580",42.0127342808802,591.359609218957,191.074021528331,68.1977940050307
"5155","ENSMUSG00000025825",42.0127342808802,178.876551633314,56.7624102462625,27.1095320470792
"5156","ENSMUSG00000026930",42.0127342808802,171.869357679887,316.886943666588,27.1554854052594
"5157","ENSMUSG00000031749",42.1970006593051,235.27909791376,10.3334206220634,26.8682232335333
"5158","ENSMUSG00000032235",42.1970006593051,314.464994311203,359.672271772809,7.78536794895824
"5159","ENSMUSG00000044617",42.1970006593051,154.092640086773,45.0234261926668,9.95191091178484
"5160","ENSMUSG00000046679",42.1970006593051,474.772919680739,58.1389366845794,204.227047178801
"5161","ENSMUSG00000047714",42.1970006593051,179.742683205218,108.185789008478,70.500820341097
"5162","ENSMUSG00000049680",42.1970006593051,195.464372896721,123.157593833797,19.8140777007206
